2.514019e+00, 1.138883e-01, 7.300070e-03, 1.138727e+01
2.565421e+00, 1.159748e-01, 7.316232e-03, 1.136217e+01
2.602804e+00, 1.158009e-01, 7.314885e-03, 1.136426e+01
2.654206e+00, 1.155618e-01, 7.313034e-03, 1.136714e+01
2.705607e+00, 1.153228e-01, 7.311184e-03, 1.137001e+01
2.766355e+00, 1.150402e-01, 7.308998e-03, 1.137341e+01
2.813084e+00, 1.148229e-01, 7.307318e-03, 1.137603e+01
2.869159e+00, 1.145621e-01, 7.305302e-03, 1.137916e+01
2.911215e+00, 1.143664e-01, 7.303792e-03, 1.138152e+01
2.976636e+00, 1.117366e-01, 7.283602e-03, 1.141315e+01
3.032710e+00, 1.091502e-01, 7.263855e-03, 1.144427e+01
